var-0,var-1,var-2,var-3,var-4,ETIQ
0.5062855174789047,0.385977212971078,0.32218239745121463,0.34104833219877473,0.33749687734199346,0
0.3389013259858791,0.4695880806310254,0.5690959776981281,0.28341275243930114,0.374968773419935,0
0.5625968658515583,0.3845749342681858,0.6218637992831542,0.5949625595643295,0.4604046964776417,0
0.3407955915274668,0.40613496932515336,0.8717642373556351,0.19128658951667804,0.3207594304271796,0
0.3456173583605992,0.4555652936021034,0.8918757467144565,0.14408894939868394,0.20409692730452156,0
0.4580678491475804,0.35740578439964943,0.3345280764635603,0.3793964147946449,0.30552085935548334,0
0.7992078525916995,0.3477651183172656,0.660294703305456,0.28363966417063763,0.2900324756432675,0
0.36180471844325807,0.4357581069237511,0.7739944245320589,0.20217835262083053,0.24381713714713962,0
0.3321852936111589,0.5390008764241894,0.48924731182795694,0.4175175856591786,0.3207594304271796,0
0.34492853452729455,0.33935144609991236,0.45738749502190357,0.6825504878602224,0.11816137896577564,1
0.34751162390218693,0.37475898334794044,0.5258861011549183,0.5450419786702972,0.5355983012740444,1
0.4055450318581022,0.41735319894829104,0.6362007168458781,0.19446335375538917,0.7629278041468898,1
0.3108317547787153,0.333567046450482,0.4311031461569096,0.5470841842523259,0.3207594304271796,1
0.3859135526089202,0.6085889570552148,0.251095181202708,0.3070115724982982,0.2855358481139145,1
0.5345272946443946,0.5009640666082384,0.45778574273197925,0.7220331291127752,0.21483887084686482,0
0.3843636989839848,0.5766871165644172,0.29231381919553956,0.4020875879282959,0.2902822882837871,0
0.31134837265369375,0.3139351446099913,0.6222620469932297,0.6038121170864534,0.2335748188858356,0
0.4317203375236782,0.6229623137598598,0.25228992433293507,0.3076923076923077,0.3609792655508368,0
0.4716721198553469,0.6306748466257669,0.7013142174432496,0.27501701837985026,0.27879090681988505,1
0.34716721198553463,0.47099035933391764,0.7584627638391079,0.2171545268890402,0.44491631276542587,0
0.3161701394868262,0.36161262050832604,0.7307845479888491,0.6022237349670978,0.21483887084686482,0
0.38453590494231094,0.6850131463628397,0.24452409398645952,0.3072384842296347,0.2900324756432675,0
0.31875322886171853,0.3451358457493427,0.6525288729589804,0.6494213750850919,0.14189357981513864,1
0.38453590494231094,0.6075372480280455,0.4882516925527678,0.4134331744951214,0.29577816637521853,0
0.3960737041501635,0.47887817703768626,0.8562325766626842,0.19968232357612892,0.25281039220584556,1
0.41312209402445316,0.6348816827344435,0.49641577060931896,0.45019287497163607,0.22308268798401196,0
0.3993456173583605,0.6248904469763366,0.27996814018319394,0.31699568867710465,0.2895328503622283,0
0.3118649905286722,0.28501314636283964,0.4434488251692552,0.5162241887905605,0.3207594304271796,0
0.40433959014981913,0.6671340929009641,0.5748705694942253,0.2868164284093488,0.3207594304271796,0
0.5801618736008265,0.6227870289219983,0.47152528872958976,0.41071023371908333,0.2860354733949537,0
0.36438780781815044,0.5286590709903594,0.5135404221425727,0.30156569094622193,0.2845365975518361,0
0.30308248665403814,0.2720420683610868,0.3866985264834727,0.4186521443158612,0.5485885585810641,0
0.37747546065093845,0.6890446976336547,0.24472321784149736,0.4297708191513502,0.2840369722707969,0
0.42138798002410877,0.4129710780017528,0.6310234966148944,0.13228953936918542,0.7509367974019485,1
0.5186843464783881,0.6867659947414549,0.537037037037037,0.4799183117767189,0.27704221833624776,0
0.31358705011193383,0.2871165644171779,0.4800876144962166,0.8075788518266395,0.15788158880839367,0
0.4005510590666436,0.638737949167397,0.515531660692951,0.45200816882232814,0.24456657506869844,0
0.78887549509213,0.38965819456617,0.4615690959776981,0.4665305196278648,0.2925306020484636,0
0.4580678491475804,0.42366345311130593,0.4651533253683791,0.6115271159518947,0.5028728453659754,1
0.37540898915102455,0.49588080631025416,0.8598168060533652,0.2017245291581575,0.4211841119160629,1
0.8758395040468399,0.17984224364592463,0.39008363201911583,0.34104833219877473,0.30701973519860104,0
0.4802824177716548,0.4820333041191937,0.2859418558343289,0.33083730428863173,0.3432425680739445,0
0.3392457379025314,0.40070113935144613,0.6989247311827957,0.7456319491717722,0.3207594304271796,0
0.7354916480110212,0.19141104294478528,0.40302668259657504,0.38983435443612435,0.2875343492380714,0
0.44980196314792487,0.6331288343558283,0.27359617682198323,0.3226684819605174,0.2960279790157382,0
0.38419149302565864,0.6015775635407538,0.28395061728395055,0.31313818924438397,0.29502872845365974,0
0.3142758739452384,0.32865907099035935,0.5213062524890482,0.5484456546403449,0.3207594304271796,1
0.4432581367315308,0.7637160385626643,0.26423735563520506,0.41388699795779443,0.4406694978765925,0
0.3550886860685379,0.3531989482909728,0.6642771804062126,0.517358747447243,0.45066200349737695,1
0.37299810573445835,0.632077125328659,0.7264038231780167,0.5352847742228274,0.2575568323757182,0
0.3194420526950232,0.3226993865030675,0.4605734767025089,0.21692761515770367,0.3207594304271796,0
0.34630618219390386,0.4943032427695005,0.4472321784149741,0.42772861356932157,0.2925306020484636,0
0.5875667298088513,0.5418054338299738,0.43767423337315803,0.4746993419559792,0.46789907569323,0
0.47442741518856546,0.4403155127081508,0.4213460772600557,0.4000453823462673,0.2855358481139145,0
0.3921129671086619,0.8194566170026293,0.23934687375547586,0.3031540730655775,0.3207594304271796,0
0.3385569140692267,0.35723049956178793,0.5625248904818797,0.6169729975039709,0.45465900574569074,1
0.33976235577750985,0.586327782646801,0.7150537634408602,0.51690492398457,0.3207594304271796,0
0.3655932495264336,0.5447852760736196,0.22441258462763836,0.47016110732924893,0.5970522108418685,0
0.3108317547787153,0.3367221735319895,0.42791716447630423,0.17540276832312232,0.3207594304271796,1
0.8238333046323403,0.3696757230499562,0.3299482277976901,0.33877921488540963,0.30552085935548334,0
0.4339590149819183,0.5977212971078003,0.4609717244125846,0.42296346721125483,0.2732950287284536,0
0.372653693817806,0.5467134092900965,0.7962962962962963,0.24143408214204676,0.23907069697726702,0
0.4809712416049594,0.5291849255039439,0.4516129032258064,0.28795098706603134,0.7224581563827129,0
0.4191493025658687,0.3460122699386503,0.6391875746714456,0.4849103698661221,0.4334249313015238,1
0.28017909419665915,0.1887817703768624,0.2743926722421346,0.7079646017699115,0.02498126405196105,1
0.3389013259858791,0.6119193689745838,0.5603345280764636,0.5017018379850239,0.3207594304271796,0
0.317031169278457,0.34478527607361964,0.546594982078853,0.7896528250510552,0.3207594304271796,1
0.37575340106767685,0.39333917616126207,0.6487455197132617,0.16927615157703657,0.13040219835123654,1
0.4938866884794213,0.6105170902716915,0.3054559936280366,0.33106421601996827,0.3479890082438171,0
0.3211641122782848,0.4133216476774759,0.7506969334926323,0.23530746539596098,0.2638021483887084,0
0.45927329085586355,0.6226117440841368,0.3050577459179609,0.3258452461992285,0.2940294778915813,0
0.5694851041846047,0.6378615249780895,0.2871365989645559,0.40912185159972775,0.36147889083187607,0
0.44015842948165995,0.5612620508326029,0.5991636798088411,0.4417971409121852,0.3207594304271796,0
0.336662648527639,0.7838737949167397,0.26204699322978886,0.6478329929657364,0.22458156382712963,0
0.38849664198381256,0.8375109553023664,0.2441258462763839,0.3031540730655775,0.2825380964276792,0
0.31823661098674005,0.36879929886064855,0.6682596575069693,0.7381438620376674,0.3207594304271796,0
0.39262958498364037,0.54022787028922,0.5794504181600956,0.43453596550941687,0.3207594304271796,0
0.3566385396934733,0.6399649430324277,0.2722023098367184,0.3206262763784888,0.3000249812640519,0
0.6208024797657998,0.31796669588080634,0.3377140581441656,0.3766734740186068,0.3387459405445915,0
0.32236955398656786,0.39964943032427697,0.7714058144165671,0.18243703199455413,0.17786660004996252,0
0.30669881177888747,0.28676599474145487,0.4516129032258064,0.20058997050147495,0.7764176867349488,0
0.3690373686929567,0.35617879053461876,0.5141377937076861,0.6469253460403903,0.550587059705221,1
0.4454968141897709,0.6124452234881683,0.491636798088411,0.4665305196278648,0.6017986510117411,0
0.4360254864818322,0.7078001752848379,0.23576264436479485,0.44520081688223284,0.3207594304271796,0
0.8398484587566728,0.18439964943032428,0.34090003982477096,0.3791695030633084,0.3022732950287284,0
0.3514723609436886,0.4091148115687993,0.9420549581839903,0.18357159065123668,0.4184361728703472,0
0.45720681935594965,0.48588957055214727,0.6831939466348068,0.5212162468799637,0.4928803397451911,1
0.6201136559324951,0.3205959684487292,0.4004380724810832,0.3930111186748355,0.28278790906819884,0
0.3650766316514551,0.6522348816827346,0.6334129828753484,0.5119128658951668,0.3207594304271796,0
0.3302910280695711,0.34811568799298864,0.5716845878136201,0.8565917857953256,0.09492880339745188,1
0.3766144308593077,0.6650306748466258,0.27777777777777773,0.31041524846834584,0.29053210092430676,0
0.44274151885655233,0.40105170902716913,0.6553166069295101,0.6156115271159519,0.6552585560829377,1
0.31341484415360765,0.3102541630148992,0.4277180406212664,0.28658951667801225,0.5465900574569073,1
0.34923368348544853,0.42366345311130593,0.7700119474313023,0.5999546176537327,0.5813140144891331,1
0.5944549681418976,0.4902716914986854,0.6140979689366786,0.25958702064896755,0.482638021483887,1
0.49888066127087993,0.4774758983347941,0.43329350856232574,0.40049920580894033,0.3504871346490132,0
0.31634234544515233,0.3235758106923751,0.5143369175627239,0.7243022464261403,0.3207594304271796,1
0.4120888582744962,0.532865907099036,0.26782158502588604,0.30859995461765377,0.2817886585061204,0
0.32374720165317716,0.37914110429447856,0.7660294703305456,0.5983662355343772,0.3207594304271796,0
0.3652488376097812,0.4175284837861525,0.8219832735961767,0.23462673020195146,0.40669497876592553,0
0.5288444980196314,0.48518843120070115,0.3058542413381123,0.39664170637621965,0.2780414688983262,0
0.4029619424832098,0.6641542506573181,0.5886101154918358,0.2827320172452916,0.3207594304271796,0
0.38401928706733246,0.45574057843996496,0.5625248904818797,0.5250737463126844,0.1478890831876093,1
0.3657654554847597,0.36319018404907977,0.515531660692951,0.6367143181302474,0.5875593305021234,1
0.380230755984157,0.7474145486415426,0.2638391079251294,0.41842523258452463,0.28103922058456154,0
0.6295849836404339,0.46538124452234886,0.526284348864994,0.46108463807578853,0.25680739445415934,0
0.32202514206991556,0.47028921998247153,0.526284348864994,0.4343090537780804,0.3207594304271796,0
0.35336662648527634,0.5530236634531114,0.28793309438470727,0.3213070115724983,0.3207594304271796,0
0.32443602548648176,0.31954425942156006,0.4653524492234169,0.6122078511459043,0.5970522108418685,1
0.6080592388496642,0.7148115687992989,0.2889287136598964,0.3203993646471523,0.2960279790157382,0
0.40640606164973303,0.38773006134969323,0.6720430107526881,0.2623099614250057,0.4069447914064451,1
0.3390735319442052,0.4306748466257669,0.8028673835125448,0.18039482641252555,0.24006994753934546,0
0.7041501635956603,0.34460999123575814,0.3416965352449223,0.38824597231676883,0.30751936047964024,0
0.34475632856896843,0.33444347063978963,0.7674233373158104,0.6133424098025868,0.6724956282787908,1
0.4985362493542276,0.08588957055214724,0.3100358422939068,0.39142273655547993,0.2992755433424931,0
0.7156879628035129,0.40157756354075375,0.4996017522899243,0.5513955071477196,0.25655758181363975,0
0.3337351472360943,0.315863277826468,0.6083233771405814,0.7302019514408895,0.5168623532350737,0
0.353022214568624,0.33514460999123574,0.5436081242532855,0.8552303154073067,0.7284536597551835,1
0.3876356121921818,0.6371603856266432,0.26005575467941056,0.3158611300204221,0.2902822882837871,0
0.35973824694334416,0.3290096406660824,0.5416168857029071,0.6151577036532789,0.3207594304271796,1
0.37127604615119675,0.638387379491674,0.7357626443647949,0.5182663943725891,0.24756432675493378,0
0.41691062510762866,0.3205959684487292,0.5364396654719235,0.8175629680054459,0.180114913814639,0
0.4410194592732908,0.5500438212094654,0.3050577459179609,0.40685273428636265,0.25680739445415934,0
0.41398312381608393,0.3654688869412796,0.6648745519713262,0.7910142954390742,0.10841868598551085,1
0.9295677630446011,0.30920245398773005,0.34129828753484664,0.34014068527342867,0.3102672995253559,0
0.48527639056311345,0.6757230499561788,0.2939068100358423,0.32448377581120946,0.36797401948538594,0
0.3080764594454968,0.340578439964943,0.6519315013938669,0.7147719537100068,0.3207594304271796,0
0.3185810229033924,0.4178790534618756,0.49143767423337315,0.6578171091445428,0.6097926555083687,1
0.30635439986223517,0.28063102541630147,0.4432497013142174,0.6212843203993648,0.7299525355983012,0
0.3814361976924401,0.31270815074496056,0.7043010752688171,0.5988200589970502,0.2308268798401199,1
0.34251765111072835,0.37843996494303245,0.7144563918757467,0.5482187429090084,0.442917811641269,0
0.3316686757361804,0.37405784399649433,0.7905217045001991,0.1992285001134559,0.4194354234324256,0
0.43258136731530905,0.36617002629272566,0.8094384707287933,0.17903335602450648,0.42193354983762177,0
0.3361460306526605,0.670464504820333,0.2574671445639187,0.4374858180167915,0.28653509867599297,0
0.5402100912691579,0.5673970201577564,0.6782158502588609,0.48649875198547765,0.2795403447414439,1
0.3612881005682796,0.5037686240140228,0.60752688172043,0.4644883140458362,0.253809642767924,0
0.5116239021870156,0.5381244522348817,0.30027877339705294,0.2670751077830724,0.6939795153634774,0
0.3717926640261752,0.3274320771253287,0.7530864197530864,0.6097118221012027,0.12465650761928551,1
0.5054244876872739,0.5824715162138475,0.29151732377538825,0.4063989108236896,0.35598301274044464,0
0.8622352333390735,0.32077125328659073,0.32895260852250097,0.3233492171545269,0.4701473894579065,0
0.3500947132770793,0.45907099035933396,0.5667064914376742,0.4619922850011346,0.27104671496377714,0
0.8197003616325125,0.33496932515337424,0.40760653126244517,0.4327206716587248,0.29877591806145387,0
0.35939383502669187,0.3156879929886065,0.6901632815611309,0.9793510324483776,0.16487634274294277,1
0.3506113311520578,0.385977212971078,0.8759458383114296,0.6625822555026095,0.18161378965775665,0
0.4425693128982262,0.6304995617879054,0.6917562724014337,0.5030633083730429,0.27279540344741443,1
0.3633545720681935,0.40946538124452236,0.7660294703305456,0.23281143635125937,0.2530602048463652,0
0.6500774926812467,0.6080631025416301,0.47033054559936277,0.4624461084638076,0.3959530352235823,0
0.32874117444463574,0.3137598597721297,0.4932297889287136,0.6151577036532789,0.3207594304271796,1
0.31961425865334936,0.4315512708150745,0.669852648347272,0.25709099160426596,0.267299525355983,0
0.3349405889443774,0.32936021034180546,0.47869374751095173,0.23893805309734514,0.3207594304271796,0
0.8183227139659031,0.19176161262050834,0.39526085225009955,0.34104833219877473,0.30302273295028725,0
0.35095574306871014,0.31621384750219106,0.7256073277578654,0.628999319264806,0.5698226330252311,0
0.34217323919407605,0.3256792287467134,0.5015929908403026,0.786022237349671,0.3207594304271796,1
0.3283967625279834,0.32585451358457496,0.49581839904420544,0.6423871114136601,0.948038970771921,0
0.857413466505941,0.32848378615249785,0.4261250497809637,0.46380757885182666,0.3622283287534349,0
0.4847597726881349,0.2906222611744084,0.6099163679808841,0.8214204674381667,0.5818136397701723,1
0.6480110211813328,0.2986853637160386,0.39147749900438067,0.3832539142273656,0.34574069447914063,0
0.5186843464783881,0.4485539000876424,0.4492234169653524,0.44383934649421375,0.22308268798401196,0
0.31754778715343546,0.357581069237511,0.7120669056152926,0.6303607896528252,0.3207594304271796,0
0.3395901498191837,0.543908851884312,0.6451612903225806,0.4731109598366236,0.26055458406195353,0
0.8353711038401928,0.1782646801051709,0.4243329350856232,0.49761742682096666,0.2780414688983262,0
0.4649560874806268,0.5374233128834356,0.5402230187176423,0.4424778761061947,0.17112165875593302,0
0.42569312898226275,0.757581069237511,0.5511748307447232,0.2859087814840027,0.37172120909318007,0
