var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,var-20,var-21,var-22,var-23,var-24,var-25,var-26,var-27,var-28,var-29,var-30,var-31,var-32,var-33,var-34,var-35,var-36,var-37,var-38,var-39,var-40,var-41,var-42,var-43,var-44,var-45,var-46,var-47,var-48,var-49,var-50,var-51,var-52,var-53,var-54,var-55,var-56,var-57,var-58,var-59,ETIQ
0.13333333333333333,0.15450643776824033,0.13486842105263158,0.03571428571428572,0.2233502538071066,0.23924731182795697,0.40810810810810805,0.3399558498896247,0.4488888888888889,0.2857142857142857,0.1872340425531915,0.1964809384164223,0.29640287769784174,0.038144329896907234,0.06318956870611836,0.21464903357070195,0.2849740932642487,0.27234927234927236,0.4826498422712935,0.44325481798715205,0.5553213909378293,0.49591002044989774,0.399364406779661,0.5440573770491803,0.6629098360655737,0.605726872246696,0.6953781512605042,0.8024691358024691,0.6744421906693713,0.3461128860489883,0.09041394335511982,0.24691358024691357,0.4873949579831934,0.777542372881356,0.8507157464212679,0.8497983870967741,0.6928961748633881,0.5945945945945945,0.4815595363540569,0.28540305010893247,0.017361111111111112,0.33821733821733824,0.3648124191461836,0.5489690721649484,0.3755334281650072,0.1906721536351166,0.1902173913043478,0.40119760479041916,0.1919191919191919,0.3902439024390244,0.22999999999999998,0.02857142857142857,0.15384615384615385,0.4411764705882353,0.13636363636363638,0.43589743589743596,0.5,0.18181818181818185,0.25,0.04651162790697676,1.0
0.3185185185185184,0.2188841201716738,0.26973684210526316,0.15,0.2817258883248731,0.6666666666666666,0.5756756756756757,0.7549668874172184,0.482962962962963,0.39428571428571424,0.6567375886524822,0.9252199413489737,0.9697841726618706,0.7762886597938146,0.7452357071213641,0.9440488301119023,1.0000000000000002,0.8825363825363826,0.7917981072555207,0.7665952890792292,0.49525816649104326,0.3916155419222904,0.36016949152542377,0.3760245901639344,0.30840163934426224,0.25110132158590304,0.2930672268907563,0.25617283950617287,0.4340770791075051,0.1512247071352503,0.36056644880174293,0.28619528619528617,0.15756302521008403,0.22563559322033902,0.11145194274028629,0.4133064516129032,0.3814207650273225,0.07068607068607069,0.15489989462592202,0.20152505446623092,0.1516203703703704,0.0634920634920635,0.18111254851228978,0.21005154639175255,0.08819345661450925,0.027434842249657067,0.09601449275362317,0.22155688622754488,0.20707070707070707,0.07317073170731708,0.12,0.1,0.23076923076923075,0.11764705882352941,0.18181818181818182,0.48717948717948717,0.3888888888888889,0.11363636363636365,0.1388888888888889,0.06976744186046513,1.0
0.17777777777777776,0.2446351931330472,0.35526315789473684,0.24285714285714283,0.2284263959390863,0.5860215053763441,0.6486486486486486,0.8189845474613686,0.8177777777777778,0.8685714285714287,0.8567375886524824,1.0,0.7712230215827339,0.520618556701031,0.6469408224674023,0.688708036622584,0.6642487046632125,0.7453222453222454,0.8874868559411148,0.8522483940042828,0.7860906217070601,0.6666666666666667,0.3951271186440678,0.34938524590163933,0.5215163934426229,0.16409691629955944,0.48214285714285715,0.8487654320987654,0.5983772819472616,0.8413205537806177,0.8747276688453158,0.5207631874298541,0.1449579831932773,0.2648305084745763,0.4100204498977505,0.29838709677419356,0.6306010928961748,0.6632016632016633,0.5279241306638568,0.5010893246187363,0.49652777777777785,0.308913308913309,0.27554980595084083,0.2860824742268041,0.3001422475106686,0.024691358024691357,0.24456521739130435,0.22155688622754488,0.06565656565656565,0.13414634146341461,0.03,0.3142857142857143,0.43589743589743596,0.2647058823529412,0.3863636363636364,0.6153846153846154,0.888888888888889,0.3636363636363637,0.2777777777777778,0.16279069767441862,1.0
0.059259259259259255,0.06866952789699571,0.1973684210526316,0.03333333333333333,0.03299492385786802,0.07258064516129031,0.28918918918918923,0.26931567328918316,0.07703703703703703,0.16428571428571428,0.08368794326241134,0.2565982404692082,0.0,0.20515463917525775,0.1705115346038114,0.20040691759918616,0.03523316062176166,0.19750519750519752,0.37539432176656157,0.354389721627409,0.2349841938883035,0.3548057259713701,0.5296610169491527,0.4723360655737704,0.2971311475409836,0.48568281938325986,0.5021008403361344,0.23045267489711932,0.19776876267748478,0.3141640042598509,0.6296296296296295,0.7789001122334456,0.592436974789916,0.3485169491525424,0.38139059304703476,0.29536290322580644,0.5530054644808744,0.8762993762993763,1.0,0.9858387799564271,0.6666666666666667,0.6043956043956045,0.4152652005174644,0.41237113402061853,0.6116642958748223,0.5006858710562414,0.48188405797101447,0.4730538922155688,0.3434343434343434,0.3536585365853659,0.24,0.15714285714285714,0.10256410256410257,0.4117647058823529,0.15909090909090912,0.1794871794871795,0.1388888888888889,0.09090909090909093,0.11111111111111112,0.25581395348837216,1.0
0.548148148148148,0.2832618025751073,0.15131578947368424,0.07857142857142857,0.1319796954314721,0.14784946236559138,0.3189189189189189,0.532008830022075,0.5155555555555554,0.6214285714285714,0.5475177304964538,0.5439882697947215,0.5870503597122303,0.3989690721649485,0.4513540621865597,0.525940996948118,0.7212435233160622,0.6039501039501041,0.16193480546792852,0.42612419700214144,0.3835616438356164,0.4161554192229039,0.5476694915254238,0.5286885245901639,0.2991803278688524,0.1497797356828194,0.6848739495798318,1.0,0.7221095334685598,0.43769968051118213,0.5032679738562091,0.5679012345679013,0.25210084033613445,0.0815677966101695,0.17689161554192231,0.4133064516129032,0.46448087431694,0.29521829521829523,0.2592202318229715,0.25163398692810457,0.18750000000000003,0.2905982905982906,0.2393272962483829,0.10824742268041236,0.0981507823613087,0.07270233196159122,0.06521739130434781,0.02395209580838323,0.11616161616161615,0.06097560975609757,0.16,0.02857142857142857,0.12820512820512822,0.2647058823529412,0.22727272727272727,0.05128205128205129,0.19444444444444445,0.11363636363636365,0.3055555555555555,0.18604651162790697,1.0
0.19999999999999998,0.18884120171673818,0.08552631578947369,0.026190476190476195,0.07868020304568528,0.23924731182795697,0.3162162162162162,0.390728476821192,0.2992592592592592,0.41857142857142854,0.3829787234042553,0.5879765395894428,0.8863309352517986,0.8175257731958763,1.0,1.0000000000000002,0.9492227979274612,0.8981288981288982,0.7087276550998949,0.4775160599571735,0.1643835616438356,0.38445807770961143,0.5646186440677967,0.2694672131147541,0.1844262295081967,0.5352422907488986,0.5157563025210085,0.35699588477366256,0.33164300202839764,0.4749733759318424,0.5555555555555556,0.49158249158249157,0.29621848739495804,0.21080508474576273,0.12167689161554192,0.28024193548387094,0.3781420765027323,0.39293139293139295,0.3877766069546892,0.3464052287581699,0.27199074074074076,0.3162393162393163,0.09314359637774902,0.15979381443298968,0.16927453769559034,0.149519890260631,0.11231884057971013,0.1467065868263473,0.1313131313131313,0.0975609756097561,0.1,0.04285714285714286,0.025641025641025644,0.08823529411764705,0.0,0.23076923076923075,0.16666666666666669,0.06818181818181819,0.1388888888888889,0.11627906976744189,1.0
0.2222222222222222,0.40772532188841204,0.4276315789473685,0.3214285714285714,0.4060913705583757,0.4327956989247312,0.18918918918918917,0.29580573951434874,0.2962962962962963,0.4857142857142857,0.21276595744680848,0.06158357771260998,0.047482014388489216,0.3587628865979382,0.5406218655967904,0.5371312309257376,0.49740932642487057,0.40332640332640335,0.16088328075709782,0.3822269807280514,0.7597471022128557,0.9734151329243353,0.9353813559322034,0.5450819672131147,0.5153688524590163,0.6508810572687225,0.5493697478991596,0.5298353909465021,0.20689655172413793,0.16400425985090522,0.5806100217864922,0.6644219977553311,0.2605042016806723,0.17584745762711865,0.2811860940695296,0.5120967741935484,0.6338797814207651,0.40540540540540543,0.5384615384615385,0.6546840958605664,0.5393518518518519,0.2832722832722833,0.2535575679172057,0.22551546391752572,0.1849217638691323,0.0823045267489712,0.20289855072463767,0.31437125748502986,0.25757575757575757,0.1951219512195122,0.2,0.27142857142857146,0.6410256410256411,0.3529411764705882,0.13636363636363638,0.358974358974359,0.25,0.31818181818181823,0.11111111111111112,0.20930232558139536,1.0
0.3703703703703703,0.2317596566523605,0.26973684210526316,0.061904761904761914,0.2766497461928934,0.2204301075268817,0.2702702702702703,0.12141280353200883,0.2044444444444444,0.38999999999999996,0.3560283687943263,0.41788856304985333,0.3568345323741008,0.3639175257731959,0.5616850551654964,0.42929806714140395,0.2352331606217617,0.08523908523908524,0.6508937960042062,0.9357601713062099,0.7713382507903056,0.5245398773006135,0.6620762711864409,0.9149590163934426,0.7551229508196721,0.8039647577092509,0.8813025210084033,0.5977366255144033,0.2870182555780933,0.052183173588924395,0.09150326797385622,0.024691358024691357,0.053571428571428575,0.40254237288135597,0.352760736196319,0.09778225806451613,0.17158469945355193,0.36902286902286907,0.41306638566912535,0.2647058823529412,0.0914351851851852,0.26129426129426137,0.24320827943078913,0.18556701030927833,0.30583214793741115,0.32373113854595337,0.20289855072463767,0.0748502994011976,0.1414141414141414,0.2195121951219512,0.05,0.1,0.3076923076923077,0.08823529411764705,0.25000000000000006,0.25641025641025644,0.22222222222222224,0.11363636363636365,0.1388888888888889,0.0930232558139535,1.0
0.14814814814814814,0.15879828326180256,0.15131578947368424,0.09999999999999999,0.1472081218274112,0.13172043010752685,0.19459459459459458,0.008830022075055188,0.08888888888888889,0.19714285714285715,0.12340425531914895,0.20674486803519063,0.525179856115108,0.34329896907216495,0.16850551654964896,0.09969481180061038,0.0,0.35550935550935553,0.7266035751840169,0.9914346895074947,0.9789251844046365,0.8865030674846626,0.6514830508474577,0.41495901639344257,0.3206967213114754,0.7103524229074889,0.9590336134453781,0.7273662551440329,0.4787018255578094,0.10436634717784879,0.275599128540305,0.41526374859708187,0.2825630252100841,0.3273305084745763,0.32617586912065444,0.2127016129032258,0.2306010928961749,0.24428274428274432,0.1380400421496312,0.2908496732026144,0.25462962962962965,0.20512820512820512,0.2742561448900388,0.14175257731958762,0.13940256045519206,0.17421124828532236,0.26449275362318836,0.34730538922155685,0.3939393939393939,0.5365853658536585,0.06,0.18571428571428572,0.3333333333333333,0.38235294117647056,0.11363636363636365,0.12820512820512822,0.16666666666666669,0.20454545454545456,0.16666666666666669,0.023255813953488375,1.0
0.1037037037037037,0.06866952789699571,0.10855263157894739,0.002380952380952381,0.03045685279187817,0.1532258064516129,0.2783783783783783,0.141280353200883,0.13037037037037036,0.020000000000000004,0.0723404255319149,0.12023460410557185,0.15683453237410075,0.06391752577319589,0.017051153460381142,0.09867751780264497,0.25699481865284973,0.2962577962577963,0.2891692954784438,0.39293361884368316,0.5858798735511064,0.7597137014314929,0.9152542372881357,0.971311475409836,0.9190573770491802,0.7290748898678413,0.8203781512605042,0.8878600823045267,0.7271805273833671,0.6698615548455803,0.582788671023965,0.5095398428731762,0.27521008403361347,0.01059322033898305,0.0020449897750511245,0.10383064516129031,0.13551912568306013,0.10291060291060292,0.03477344573234985,0.03594771241830065,0.030092592592592594,0.16605616605616605,0.20698576972833116,0.17783505154639176,0.052631578947368425,0.09465020576131689,0.1576086956521739,0.1526946107784431,0.04545454545454545,0.24390243902439027,0.12,0.11428571428571427,0.5641025641025641,0.4999999999999999,0.15909090909090912,0.1794871794871795,0.08333333333333334,0.09090909090909093,0.16666666666666669,0.06976744186046513,1.0
