var-0,var-1,var-2,var-3,var-4,var-5,var-6,ETIQ
0.15625,0.6206896551724137,0.3636363636363637,0.1666666666666667,0.3396226415094339,0.4166666666666665,0.4857142857142857,0
0.09375,0.586206896551724,0.3636363636363637,0.1818181818181818,0.3396226415094339,0.333333333333333,0.3714285714285714,0
0.171875,0.4827586206896548,0.393939393939394,0.1515151515151516,0.2452830188679244,0.333333333333333,0.3999999999999999,0
0.203125,0.4827586206896548,0.1515151515151518,0.2272727272727273,0.2264150943396226,0.1944444444444442,0.5142857142857142,0
0.171875,0.3103448275862068,0.393939393939394,0.2121212121212121,0.2264150943396226,0.4444444444444442,0.314285714285714,0
0.15625,0.6551724137931032,0.3030303030303032,0.1666666666666667,0.2452830188679244,0.25,0.4285714285714284,0
0.140625,0.4482758620689653,0.2424242424242426,0.1515151515151516,0.3773584905660376,0.2777777777777777,0.3999999999999999,0
0.203125,0.3793103448275858,0.4545454545454548,0.1666666666666667,0.2830188679245282,0.2777777777777777,0.4571428571428568,0
0.140625,0.4827586206896548,0.4242424242424245,0.2121212121212121,0.2452830188679244,0.3055555555555553,0.4571428571428568,0
0.1875,0.4827586206896548,0.2121212121212123,0.1363636363636364,0.1698113207547169,0.3055555555555553,0.1999999999999997,0
0.109375,0.4482758620689653,0.3333333333333335,0.1515151515151516,0.2264150943396226,0.3888888888888888,0.1999999999999997,0
0.140625,0.5172413793103448,0.3636363636363637,0.1515151515151516,0.320754716981132,0.3055555555555553,0.4857142857142857,0
0.171875,0.586206896551724,0.3636363636363637,0.1818181818181818,0.3018867924528301,0.3611111111111111,0.3999999999999999,0
0.125,0.4827586206896548,0.2424242424242426,0.2272727272727273,0.3584905660377357,0.333333333333333,0.4285714285714284,0
0.203125,0.5172413793103448,0.2424242424242426,0.2121212121212121,0.2830188679245282,0.2222222222222223,0.314285714285714,0
0.109375,0.4827586206896548,0.4242424242424245,0.2424242424242424,0.3396226415094339,0.3055555555555553,0.1999999999999997,0
0.171875,0.6206896551724137,0.393939393939394,0.2272727272727273,0.3584905660377357,0.3611111111111111,0.1999999999999997,0
0.21875,0.6896551724137929,0.4242424242424245,0.1818181818181818,0.3018867924528301,0.3888888888888888,0.3999999999999999,0
0.21875,0.5517241379310343,0.393939393939394,0.2424242424242424,0.3018867924528301,0.3611111111111111,0.2857142857142856,0
0.1875,0.5172413793103448,0.3030303030303032,0.196969696969697,0.3584905660377357,0.3611111111111111,0.3999999999999999,0
0.171875,0.5172413793103448,0.2727272727272729,0.1666666666666667,0.320754716981132,0.3611111111111111,0.2285714285714286,0
