var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,ETIQ
0.5229755391914658,0.5748691427348777,0.4975905981084209,0.5714025946899135,0.4288890546751146,0.5780913011344704,0.20609823213950174,0.81332125135732,0.5934164659026848,0.7433544040285465,0.5289666836391932,0.37905809354424447,0.46149644387310973,0
0.4471166725204336,0.5273065060718815,0.4303112370492035,0.8235888725334455,0.6534725339011758,0.16022955651881965,0.5206693596399246,0.32777281162209315,0.8758781455377213,0.2244086817822748,0.2996973652858238,0.5607747498862288,0.6211920257460797,0
0.4509265818564973,0.5327391047954034,0.488500486895612,0.24999667668640035,0.9528169091459117,0.9965569925394552,0.04455638245043303,0.860161037286291,0.6384507883161097,0.6807264265136993,0.3707122468557705,0.6283277250473934,0.2780542864577055,0
0.4944250311043379,0.6083310284363405,0.5306577061156595,0.603190610968185,0.3816059859191179,0.28361821790671515,0.674964847134956,0.45683115105830563,0.6913320074144368,0.5574344843660456,0.5932334109452636,0.4504463008805179,0.298532461601781,0
0.4337998487942232,0.5753440384926496,0.4552411282604243,0.6858614854745947,0.6618463200523511,0.1329781447122128,0.7678378139439905,0.9824132490111909,0.1271887958617349,0.437493982910937,0.14432527606371354,0.9126783329939849,0.9116744354016527,0
0.5290416292124798,0.6141289315889177,0.4715991490820032,0.9693881604049188,0.613326820546709,0.0442606328646209,0.004055144158407464,0.13397252704913387,0.6459094738858565,0.385231414010386,0.8932558703700675,0.5530964016775005,0.3030932825793519,0
0.488936380467071,0.5961611723140992,0.4977243376756898,0.941002271395834,0.3028605620290723,0.3661456016604264,0.8981962445391883,0.31436380495645067,0.6473859644096785,0.5076332654252055,0.8614979235089587,0.4787348283061365,0.30758109231485237,0
0.4379728901138806,0.5879366040256548,0.4629478708242954,0.5489821840124055,0.43603095762412225,0.06499417612685054,0.5845462257019302,0.8440678976619022,0.7347986329784071,0.3412801959454412,0.22812643821831585,0.7290630290837753,0.6524353656122307,0
0.3804611180893305,0.5415377229009346,0.5294624087331936,0.1564189183874064,0.2242989686860415,0.41287020771484073,0.03692486905862902,0.4966034986165482,0.3342745410188689,0.621124256004214,0.35219920480822703,0.4659707685025072,0.6025114967916138,0
0.4797866450771804,0.5684084729753002,0.5293286691659247,0.8179828644296319,0.6578909387591091,0.5334837356527721,0.8551257407736,0.14968813497140154,0.1007042494763405,0.40107279713919103,0.7171687687288592,0.4651279146457412,0.5803748735327187,0
